video_id,idx,start,end,text
8N0IZZpF8ts,3104,00:57:07.299,00:57:07.309,that you see a lot of times an old Sun
8N0IZZpF8ts,3105,00:57:07.309,00:57:08.920,that you see a lot of times an old Sun damaged skin so I think that's helpful
8N0IZZpF8ts,3106,00:57:08.920,00:57:08.930,damaged skin so I think that's helpful
8N0IZZpF8ts,3107,00:57:08.930,00:57:10.000,damaged skin so I think that's helpful and that can give you kind of a
8N0IZZpF8ts,3108,00:57:10.000,00:57:10.010,and that can give you kind of a
8N0IZZpF8ts,3109,00:57:10.010,00:57:12.099,and that can give you kind of a threshold or help you set your threshold
8N0IZZpF8ts,3110,00:57:12.099,00:57:12.109,threshold or help you set your threshold
8N0IZZpF8ts,3111,00:57:12.109,00:57:14.829,threshold or help you set your threshold for for what is an allowable amount of
8N0IZZpF8ts,3112,00:57:14.829,00:57:14.839,for for what is an allowable amount of
8N0IZZpF8ts,3113,00:57:14.839,00:57:16.870,for for what is an allowable amount of melanocytes versus what's worrisome I
8N0IZZpF8ts,3114,00:57:16.870,00:57:16.880,melanocytes versus what's worrisome I
8N0IZZpF8ts,3115,00:57:16.880,00:57:18.130,melanocytes versus what's worrisome I think the most important thing to me is
8N0IZZpF8ts,3116,00:57:18.130,00:57:18.140,think the most important thing to me is
8N0IZZpF8ts,3117,00:57:18.140,00:57:20.710,think the most important thing to me is if I do see zones of confluence if I see
8N0IZZpF8ts,3118,00:57:20.710,00:57:20.720,if I do see zones of confluence if I see
8N0IZZpF8ts,3119,00:57:20.720,00:57:23.500,if I do see zones of confluence if I see patchy skippy areas if I see nests and
8N0IZZpF8ts,3120,00:57:23.500,00:57:23.510,patchy skippy areas if I see nests and
8N0IZZpF8ts,3121,00:57:23.510,00:57:25.720,patchy skippy areas if I see nests and also if I see a tibia all those things
8N0IZZpF8ts,3122,00:57:25.720,00:57:25.730,also if I see a tibia all those things
8N0IZZpF8ts,3123,00:57:25.730,00:57:27.279,also if I see a tibia all those things can help me so this is a length ago
8N0IZZpF8ts,3124,00:57:27.279,00:57:27.289,can help me so this is a length ago
8N0IZZpF8ts,3125,00:57:27.289,00:57:29.079,can help me so this is a length ago malignant Sall melanoma in situ in this
8N0IZZpF8ts,3126,00:57:29.079,00:57:29.089,malignant Sall melanoma in situ in this
8N0IZZpF8ts,3127,00:57:29.089,00:57:31.180,malignant Sall melanoma in situ in this case is the lens to go malignant pattern
8N0IZZpF8ts,3128,00:57:31.180,00:57:31.190,case is the lens to go malignant pattern
8N0IZZpF8ts,3129,00:57:31.190,00:57:32.680,case is the lens to go malignant pattern and these often are kind of broad and
8N0IZZpF8ts,3130,00:57:32.680,00:57:32.690,and these often are kind of broad and
8N0IZZpF8ts,3131,00:57:32.690,00:57:34.900,and these often are kind of broad and spread widely and so it can be sometimes
8N0IZZpF8ts,3132,00:57:34.900,00:57:34.910,spread widely and so it can be sometimes
8N0IZZpF8ts,3133,00:57:34.910,00:57:39.210,spread widely and so it can be sometimes hard to get clear margins on them and
8N0IZZpF8ts,3134,00:57:39.210,00:57:39.220,hard to get clear margins on them and
8N0IZZpF8ts,3135,00:57:39.220,00:57:41.680,hard to get clear margins on them and here's an example it's not from the same
8N0IZZpF8ts,3136,00:57:41.680,00:57:41.690,here's an example it's not from the same
8N0IZZpF8ts,3137,00:57:41.690,00:57:45.069,here's an example it's not from the same case but here's a nice example actually
8N0IZZpF8ts,3138,00:57:45.069,00:57:45.079,case but here's a nice example actually
8N0IZZpF8ts,3139,00:57:45.079,00:57:47.859,case but here's a nice example actually of the staining that you can see in lens
8N0IZZpF8ts,3140,00:57:47.859,00:57:47.869,of the staining that you can see in lens
8N0IZZpF8ts,3141,00:57:47.869,00:57:49.720,of the staining that you can see in lens ago malignant okay this is actually a
8N0IZZpF8ts,3142,00:57:49.720,00:57:49.730,ago malignant okay this is actually a
8N0IZZpF8ts,3143,00:57:49.730,00:57:52.010,ago malignant okay this is actually a mark one stain it was a
8N0IZZpF8ts,3144,00:57:52.010,00:57:52.020,mark one stain it was a
8N0IZZpF8ts,3145,00:57:52.020,00:57:53.810,mark one stain it was a again it sustained I don't personally
8N0IZZpF8ts,3146,00:57:53.810,00:57:53.820,again it sustained I don't personally
8N0IZZpF8ts,3147,00:57:53.820,00:57:55.400,again it sustained I don't personally like to use very often looking for
8N0IZZpF8ts,3148,00:57:55.400,00:57:55.410,like to use very often looking for
8N0IZZpF8ts,3149,00:57:55.410,00:57:57.890,like to use very often looking for melanoma inside too it's useful I think
8N0IZZpF8ts,3150,00:57:57.890,00:57:57.900,melanoma inside too it's useful I think
8N0IZZpF8ts,3151,00:57:57.900,00:57:59.600,melanoma inside too it's useful I think in if you're looking at lymph nodes or
8N0IZZpF8ts,3152,00:57:59.600,00:57:59.610,in if you're looking at lymph nodes or
8N0IZZpF8ts,3153,00:57:59.610,00:58:02.450,in if you're looking at lymph nodes or metastatic lesions sometimes or if
8N0IZZpF8ts,3154,00:58:02.450,00:58:02.460,metastatic lesions sometimes or if
8N0IZZpF8ts,3155,00:58:02.460,00:58:03.830,metastatic lesions sometimes or if you're looking for invasion it can be
8N0IZZpF8ts,3156,00:58:03.830,00:58:03.840,you're looking for invasion it can be
8N0IZZpF8ts,3157,00:58:03.840,00:58:06.020,you're looking for invasion it can be helpful for insight too I prefer sox10
8N0IZZpF8ts,3158,00:58:06.020,00:58:06.030,helpful for insight too I prefer sox10
8N0IZZpF8ts,3159,00:58:06.030,00:58:10.210,helpful for insight too I prefer sox10 personally but it's still a good example
8N0IZZpF8ts,3160,00:58:10.210,00:58:10.220,personally but it's still a good example
8N0IZZpF8ts,3161,00:58:10.220,00:58:14.840,personally but it's still a good example there's Paget widespread there and look
8N0IZZpF8ts,3162,00:58:14.840,00:58:14.850,there's Paget widespread there and look
8N0IZZpF8ts,3163,00:58:14.850,00:58:16.100,there's Paget widespread there and look out here at the periphery this is the
8N0IZZpF8ts,3164,00:58:16.100,00:58:16.110,out here at the periphery this is the
8N0IZZpF8ts,3165,00:58:16.110,00:58:17.090,out here at the periphery this is the reason that I think you got to be a
8N0IZZpF8ts,3166,00:58:17.090,00:58:17.100,reason that I think you got to be a
8N0IZZpF8ts,3167,00:58:17.100,00:58:19.040,reason that I think you got to be a little careful when you use mark 1 look
8N0IZZpF8ts,3168,00:58:19.040,00:58:19.050,little careful when you use mark 1 look
8N0IZZpF8ts,3169,00:58:19.050,00:58:21.620,little careful when you use mark 1 look what we have here you can see there's
8N0IZZpF8ts,3170,00:58:21.620,00:58:21.630,what we have here you can see there's
8N0IZZpF8ts,3171,00:58:21.630,00:58:23.420,what we have here you can see there's strong staining of a cytoplasm but look
8N0IZZpF8ts,3172,00:58:23.420,00:58:23.430,strong staining of a cytoplasm but look
8N0IZZpF8ts,3173,00:58:23.430,00:58:24.920,strong staining of a cytoplasm but look also the melanocytes have little
8N0IZZpF8ts,3174,00:58:24.920,00:58:24.930,also the melanocytes have little
8N0IZZpF8ts,3175,00:58:24.930,00:58:26.630,also the melanocytes have little branching dendritic processes that's
8N0IZZpF8ts,3176,00:58:26.630,00:58:26.640,branching dendritic processes that's
8N0IZZpF8ts,3177,00:58:26.640,00:58:29.390,branching dendritic processes that's what they normally use to feed melanin
8N0IZZpF8ts,3178,00:58:29.390,00:58:29.400,what they normally use to feed melanin
8N0IZZpF8ts,3179,00:58:29.400,00:58:31.100,what they normally use to feed melanin that they produce into their neighboring
8N0IZZpF8ts,3180,00:58:31.100,00:58:31.110,that they produce into their neighboring
8N0IZZpF8ts,3181,00:58:31.110,00:58:33.080,that they produce into their neighboring keratinocytes but what happens here is
8N0IZZpF8ts,3182,00:58:33.080,00:58:33.090,keratinocytes but what happens here is
8N0IZZpF8ts,3183,00:58:33.090,00:58:35.240,keratinocytes but what happens here is it makes each single melanocytes a lot
8N0IZZpF8ts,3184,00:58:35.240,00:58:35.250,it makes each single melanocytes a lot
8N0IZZpF8ts,3185,00:58:35.250,00:58:37.400,it makes each single melanocytes a lot bigger and kind of broader than it is
8N0IZZpF8ts,3186,00:58:37.400,00:58:37.410,bigger and kind of broader than it is
8N0IZZpF8ts,3187,00:58:37.410,00:58:39.320,bigger and kind of broader than it is actually because it of its cytoplasmic
8N0IZZpF8ts,3188,00:58:39.320,00:58:39.330,actually because it of its cytoplasmic
8N0IZZpF8ts,3189,00:58:39.330,00:58:42.290,actually because it of its cytoplasmic processes so it can the mark one stain
8N0IZZpF8ts,3190,00:58:42.290,00:58:42.300,processes so it can the mark one stain
8N0IZZpF8ts,3191,00:58:42.300,00:58:43.550,processes so it can the mark one stain can make it look like there are more
8N0IZZpF8ts,3192,00:58:43.550,00:58:43.560,can make it look like there are more
8N0IZZpF8ts,3193,00:58:43.560,00:58:45.440,can make it look like there are more melanocytes there than there actually
8N0IZZpF8ts,3194,00:58:45.440,00:58:45.450,melanocytes there than there actually
8N0IZZpF8ts,3195,00:58:45.450,00:58:48.740,melanocytes there than there actually are in the sox10 or MIT F nuclear stains
8N0IZZpF8ts,3196,00:58:48.740,00:58:48.750,are in the sox10 or MIT F nuclear stains
8N0IZZpF8ts,3197,00:58:48.750,00:58:50.450,are in the sox10 or MIT F nuclear stains we'll just show you the nucleus of each
8N0IZZpF8ts,3198,00:58:50.450,00:58:50.460,we'll just show you the nucleus of each
8N0IZZpF8ts,3199,00:58:50.460,00:58:53.270,we'll just show you the nucleus of each cell and I think it's a little easier to
8N0IZZpF8ts,3200,00:58:53.270,00:58:53.280,cell and I think it's a little easier to
8N0IZZpF8ts,3201,00:58:53.280,00:58:54.710,cell and I think it's a little easier to kind of quantify how many cells are
8N0IZZpF8ts,3202,00:58:54.710,00:58:54.720,kind of quantify how many cells are
8N0IZZpF8ts,3203,00:58:54.720,00:58:56.810,kind of quantify how many cells are really there but sometimes it still
8N0IZZpF8ts,3204,00:58:56.810,00:58:56.820,really there but sometimes it still
8N0IZZpF8ts,3205,00:58:56.820,00:59:02.260,really there but sometimes it still works because you have areas like this
8N0IZZpF8ts,3206,00:59:02.260,00:59:02.270,works because you have areas like this
8N0IZZpF8ts,3207,00:59:02.270,00:59:05.810,works because you have areas like this where there's obviously prominent Paget
8N0IZZpF8ts,3208,00:59:05.810,00:59:05.820,where there's obviously prominent Paget
8N0IZZpF8ts,3209,00:59:05.820,00:59:07.430,where there's obviously prominent Paget which spread and the basal layer is
8N0IZZpF8ts,3210,00:59:07.430,00:59:07.440,which spread and the basal layer is
8N0IZZpF8ts,3211,00:59:07.440,00:59:09.860,which spread and the basal layer is basically completely replaced by a
8N0IZZpF8ts,3212,00:59:09.860,00:59:09.870,basically completely replaced by a
8N0IZZpF8ts,3213,00:59:09.870,00:59:14.050,basically completely replaced by a typical melanocytes so this is melanoma
8N0IZZpF8ts,3214,00:59:14.050,00:59:14.060,typical melanocytes so this is melanoma
8N0IZZpF8ts,3215,00:59:14.060,00:59:17.330,typical melanocytes so this is melanoma and lens ago malignant sometimes will
8N0IZZpF8ts,3216,00:59:17.330,00:59:17.340,and lens ago malignant sometimes will
8N0IZZpF8ts,3217,00:59:17.340,00:59:18.950,and lens ago malignant sometimes will have Paget Toit spread oftentimes it
8N0IZZpF8ts,3218,00:59:18.950,00:59:18.960,have Paget Toit spread oftentimes it
8N0IZZpF8ts,3219,00:59:18.960,00:59:20.720,have Paget Toit spread oftentimes it doesn't though or has very little so
8N0IZZpF8ts,3220,00:59:20.720,00:59:20.730,doesn't though or has very little so
8N0IZZpF8ts,3221,00:59:20.730,00:59:22.430,doesn't though or has very little so don't expect to always see Paget
8N0IZZpF8ts,3222,00:59:22.430,00:59:22.440,don't expect to always see Paget
8N0IZZpF8ts,3223,00:59:22.440,00:59:23.990,don't expect to always see Paget widespread for a limb to go malignant
8N0IZZpF8ts,3224,00:59:23.990,00:59:24.000,widespread for a limb to go malignant
8N0IZZpF8ts,3225,00:59:24.000,00:59:25.580,widespread for a limb to go malignant and then here's an area where there is
8N0IZZpF8ts,3226,00:59:25.580,00:59:25.590,and then here's an area where there is
8N0IZZpF8ts,3227,00:59:25.590,00:59:27.200,and then here's an area where there is actually a couple little tiny nests of
8N0IZZpF8ts,3228,00:59:27.200,00:59:27.210,actually a couple little tiny nests of
8N0IZZpF8ts,3229,00:59:27.210,00:59:29.690,actually a couple little tiny nests of dermal invasion and so the Mart one help
8N0IZZpF8ts,3230,00:59:29.690,00:59:29.700,dermal invasion and so the Mart one help
8N0IZZpF8ts,3231,00:59:29.700,00:59:31.280,dermal invasion and so the Mart one help can help pick that up if you're if
8N0IZZpF8ts,3232,00:59:31.280,00:59:31.290,can help pick that up if you're if
8N0IZZpF8ts,3233,00:59:31.290,00:59:32.660,can help pick that up if you're if you've got a lot of inflammation or
8N0IZZpF8ts,3234,00:59:32.660,00:59:32.670,you've got a lot of inflammation or
8N0IZZpF8ts,3235,00:59:32.670,00:59:35.180,you've got a lot of inflammation or background regression changes or at one
8N0IZZpF8ts,3236,00:59:35.180,00:59:35.190,background regression changes or at one
8N0IZZpF8ts,3237,00:59:35.190,00:59:36.680,background regression changes or at one can sometimes be helpful to show you a
8N0IZZpF8ts,3238,00:59:36.680,00:59:36.690,can sometimes be helpful to show you a
8N0IZZpF8ts,3239,00:59:36.690,00:59:38.600,can sometimes be helpful to show you a subtle focal invasion that's kind of
8N0IZZpF8ts,3240,00:59:38.600,00:59:38.610,subtle focal invasion that's kind of
8N0IZZpF8ts,3241,00:59:38.610,00:59:40.520,subtle focal invasion that's kind of hiding in the background so that's an
8N0IZZpF8ts,3242,00:59:40.520,00:59:40.530,hiding in the background so that's an
8N0IZZpF8ts,3243,00:59:40.530,00:59:42.680,hiding in the background so that's an example of what immunostaining again
8N0IZZpF8ts,3244,00:59:42.680,00:59:42.690,example of what immunostaining again
8N0IZZpF8ts,3245,00:59:42.690,00:59:44.090,example of what immunostaining again I'll make a video in the future I think
8N0IZZpF8ts,3246,00:59:44.090,00:59:44.100,I'll make a video in the future I think
8N0IZZpF8ts,3247,00:59:44.100,00:59:45.680,I'll make a video in the future I think showing immuno stands firmly on
8N0IZZpF8ts,3248,00:59:45.680,00:59:45.690,showing immuno stands firmly on
8N0IZZpF8ts,3249,00:59:45.690,00:59:50.890,showing immuno stands firmly on aesthetic lesions in more more detail
8N0IZZpF8ts,3250,00:59:53.150,00:59:53.160,now what I want to show for this lesion
8N0IZZpF8ts,3251,00:59:53.160,00:59:59.950,now what I want to show for this lesion here here's a melanoma
8N0IZZpF8ts,3252,01:00:02.330,01:00:02.340,again we've got focal areas like this
8N0IZZpF8ts,3253,01:00:02.340,01:00:04.760,again we've got focal areas like this I've confluent growth areas where
8N0IZZpF8ts,3254,01:00:04.760,01:00:04.770,I've confluent growth areas where
8N0IZZpF8ts,3255,01:00:04.770,01:00:06.530,I've confluent growth areas where there's melanocytes replacing much of
8N0IZZpF8ts,3256,01:00:06.530,01:00:06.540,there's melanocytes replacing much of
8N0IZZpF8ts,3257,01:00:06.540,01:00:08.900,there's melanocytes replacing much of the basal layer and spreading in between
8N0IZZpF8ts,3258,01:00:08.900,01:00:08.910,the basal layer and spreading in between
8N0IZZpF8ts,3259,01:00:08.910,01:00:11.900,the basal layer and spreading in between reading but why I wash to this case is
8N0IZZpF8ts,3260,01:00:11.900,01:00:11.910,reading but why I wash to this case is
8N0IZZpF8ts,3261,01:00:11.910,01:00:14.330,reading but why I wash to this case is because this is an example of regression
8N0IZZpF8ts,3262,01:00:14.330,01:00:14.340,because this is an example of regression
8N0IZZpF8ts,3263,01:00:14.340,01:00:17.030,because this is an example of regression change okay regression is this kind of
8N0IZZpF8ts,3264,01:00:17.030,01:00:17.040,change okay regression is this kind of
8N0IZZpF8ts,3265,01:00:17.040,01:00:19.130,change okay regression is this kind of response that happens in the dermis
8N0IZZpF8ts,3266,01:00:19.130,01:00:19.140,response that happens in the dermis
8N0IZZpF8ts,3267,01:00:19.140,01:00:21.590,response that happens in the dermis under a melanoma and it the theory is
8N0IZZpF8ts,3268,01:00:21.590,01:00:21.600,under a melanoma and it the theory is
8N0IZZpF8ts,3269,01:00:21.600,01:00:23.510,under a melanoma and it the theory is that the melanoma invaded into that area
8N0IZZpF8ts,3270,01:00:23.510,01:00:23.520,that the melanoma invaded into that area
8N0IZZpF8ts,3271,01:00:23.520,01:00:24.940,that the melanoma invaded into that area of the dermis and then the immune system
8N0IZZpF8ts,3272,01:00:24.940,01:00:24.950,of the dermis and then the immune system
8N0IZZpF8ts,3273,01:00:24.950,01:00:27.350,of the dermis and then the immune system destroyed part of the melanoma and then
8N0IZZpF8ts,3274,01:00:27.350,01:00:27.360,destroyed part of the melanoma and then
8N0IZZpF8ts,3275,01:00:27.360,01:00:29.690,destroyed part of the melanoma and then kind of scar tissue inflammation filled
8N0IZZpF8ts,3276,01:00:29.690,01:00:29.700,kind of scar tissue inflammation filled
8N0IZZpF8ts,3277,01:00:29.700,01:00:32.750,kind of scar tissue inflammation filled in that space now in reality just
8N0IZZpF8ts,3278,01:00:32.750,01:00:32.760,in that space now in reality just
8N0IZZpF8ts,3279,01:00:32.760,01:00:34.130,in that space now in reality just because an area looks like regression
8N0IZZpF8ts,3280,01:00:34.130,01:00:34.140,because an area looks like regression
8N0IZZpF8ts,3281,01:00:34.140,01:00:35.930,because an area looks like regression doesn't necessarily mean there was there
8N0IZZpF8ts,3282,01:00:35.930,01:00:35.940,doesn't necessarily mean there was there
8N0IZZpF8ts,3283,01:00:35.940,01:00:37.370,doesn't necessarily mean there was there used to be invasive melanoma there
8N0IZZpF8ts,3284,01:00:37.370,01:00:37.380,used to be invasive melanoma there
8N0IZZpF8ts,3285,01:00:37.380,01:00:39.230,used to be invasive melanoma there sometimes we see regression like changes
8N0IZZpF8ts,3286,01:00:39.230,01:00:39.240,sometimes we see regression like changes
8N0IZZpF8ts,3287,01:00:39.240,01:00:41.660,sometimes we see regression like changes under melanoma in situ in fact I see
8N0IZZpF8ts,3288,01:00:41.660,01:00:41.670,under melanoma in situ in fact I see
8N0IZZpF8ts,3289,01:00:41.670,01:00:43.760,under melanoma in situ in fact I see that relatively often and I'm not
8N0IZZpF8ts,3290,01:00:43.760,01:00:43.770,that relatively often and I'm not
8N0IZZpF8ts,3291,01:00:43.770,01:00:45.260,that relatively often and I'm not totally sure that every single one of
8N0IZZpF8ts,3292,01:00:45.260,01:00:45.270,totally sure that every single one of
8N0IZZpF8ts,3293,01:00:45.270,01:00:47.390,totally sure that every single one of those cases definitely had invasion
8N0IZZpF8ts,3294,01:00:47.390,01:00:47.400,those cases definitely had invasion
8N0IZZpF8ts,3295,01:00:47.400,01:00:49.370,those cases definitely had invasion that's now regressed it may just be kind
8N0IZZpF8ts,3296,01:00:49.370,01:00:49.380,that's now regressed it may just be kind
8N0IZZpF8ts,3297,01:00:49.380,01:00:51.560,that's now regressed it may just be kind of a robust form of host immune system
8N0IZZpF8ts,3298,01:00:51.560,01:00:51.570,of a robust form of host immune system
8N0IZZpF8ts,3299,01:00:51.570,01:00:54.200,of a robust form of host immune system host response against the tumor that's
8N0IZZpF8ts,3300,01:00:54.200,01:00:54.210,host response against the tumor that's
8N0IZZpF8ts,3301,01:00:54.210,01:00:55.760,host response against the tumor that's happened but the point is when I see
8N0IZZpF8ts,3302,01:00:55.760,01:00:55.770,happened but the point is when I see
8N0IZZpF8ts,3303,01:00:55.770,01:00:57.470,happened but the point is when I see this and see a significant amount of it
8N0IZZpF8ts,3304,01:00:57.470,01:00:57.480,this and see a significant amount of it
8N0IZZpF8ts,3305,01:00:57.480,01:01:00.560,this and see a significant amount of it I like to report it and it's one of the
8N0IZZpF8ts,3306,01:01:00.560,01:01:00.570,I like to report it and it's one of the
8N0IZZpF8ts,3307,01:01:00.570,01:01:02.180,I like to report it and it's one of the things that in the prognostic parameters
8N0IZZpF8ts,3308,01:01:02.180,01:01:02.190,things that in the prognostic parameters
8N0IZZpF8ts,3309,01:01:02.190,01:01:03.620,things that in the prognostic parameters that we often report for melanomas
8N0IZZpF8ts,3310,01:01:03.620,01:01:03.630,that we often report for melanomas
8N0IZZpF8ts,3311,01:01:03.630,01:01:05.180,that we often report for melanomas although the significance is somewhat
8N0IZZpF8ts,3312,01:01:05.180,01:01:05.190,although the significance is somewhat
8N0IZZpF8ts,3313,01:01:05.190,01:01:06.830,although the significance is somewhat debatable people have argued that it's a
8N0IZZpF8ts,3314,01:01:06.830,01:01:06.840,debatable people have argued that it's a
8N0IZZpF8ts,3315,01:01:06.840,01:01:08.240,debatable people have argued that it's a bad thing or that maybe it's a good
8N0IZZpF8ts,3316,01:01:08.240,01:01:08.250,bad thing or that maybe it's a good
8N0IZZpF8ts,3317,01:01:08.250,01:01:10.190,bad thing or that maybe it's a good thing and there have been people that
8N0IZZpF8ts,3318,01:01:10.190,01:01:10.200,thing and there have been people that
8N0IZZpF8ts,3319,01:01:10.200,01:01:12.140,thing and there have been people that have argued back and forth so if I see
8N0IZZpF8ts,3320,01:01:12.140,01:01:12.150,have argued back and forth so if I see
8N0IZZpF8ts,3321,01:01:12.150,01:01:13.970,have argued back and forth so if I see it I usually will mention it in my
8N0IZZpF8ts,3322,01:01:13.970,01:01:13.980,it I usually will mention it in my
8N0IZZpF8ts,3323,01:01:13.980,01:01:15.980,it I usually will mention it in my report but I think and I think it's an
8N0IZZpF8ts,3324,01:01:15.980,01:01:15.990,report but I think and I think it's an
8N0IZZpF8ts,3325,01:01:15.990,01:01:18.020,report but I think and I think it's an important feature to recognize in
8N0IZZpF8ts,3326,01:01:18.020,01:01:18.030,important feature to recognize in
8N0IZZpF8ts,3327,01:01:18.030,01:01:20.990,important feature to recognize in melanomas what we usually see in
8N0IZZpF8ts,3328,01:01:20.990,01:01:21.000,melanomas what we usually see in
8N0IZZpF8ts,3329,01:01:21.000,01:01:22.340,melanomas what we usually see in regression are three things we see
8N0IZZpF8ts,3330,01:01:22.340,01:01:22.350,regression are three things we see
8N0IZZpF8ts,3331,01:01:22.350,01:01:24.920,regression are three things we see disorganized collagen bundles collagen
8N0IZZpF8ts,3332,01:01:24.920,01:01:24.930,disorganized collagen bundles collagen
8N0IZZpF8ts,3333,01:01:24.930,01:01:27.590,disorganized collagen bundles collagen fibers we see lymphocytic we see
8N0IZZpF8ts,3334,01:01:27.590,01:01:27.600,fibers we see lymphocytic we see
8N0IZZpF8ts,3335,01:01:27.600,01:01:29.030,fibers we see lymphocytic we see inflammation usually lymphocytes and
8N0IZZpF8ts,3336,01:01:29.030,01:01:29.040,inflammation usually lymphocytes and
8N0IZZpF8ts,3337,01:01:29.040,01:01:31.130,inflammation usually lymphocytes and sometimes histiocytes and we often see
8N0IZZpF8ts,3338,01:01:31.130,01:01:31.140,sometimes histiocytes and we often see
8N0IZZpF8ts,3339,01:01:31.140,01:01:33.200,sometimes histiocytes and we often see pigment drop out or pigment incontinence
8N0IZZpF8ts,3340,01:01:33.200,01:01:33.210,pigment drop out or pigment incontinence
8N0IZZpF8ts,3341,01:01:33.210,01:01:34.970,pigment drop out or pigment incontinence emollient of phages so here this
8N0IZZpF8ts,3342,01:01:34.970,01:01:34.980,emollient of phages so here this
8N0IZZpF8ts,3343,01:01:34.980,01:01:37.370,emollient of phages so here this disorganized pattern of collagen fibers
8N0IZZpF8ts,3344,01:01:37.370,01:01:37.380,disorganized pattern of collagen fibers
8N0IZZpF8ts,3345,01:01:37.380,01:01:39.970,disorganized pattern of collagen fibers with intermingled lymphocytes and
8N0IZZpF8ts,3346,01:01:39.970,01:01:39.980,with intermingled lymphocytes and
8N0IZZpF8ts,3347,01:01:39.980,01:01:45.320,with intermingled lymphocytes and occasional melania phages - this is a
8N0IZZpF8ts,3348,01:01:45.320,01:01:45.330,occasional melania phages - this is a
8N0IZZpF8ts,3349,01:01:45.330,01:01:47.930,occasional melania phages - this is a good example of I think regression
8N0IZZpF8ts,3350,01:01:47.930,01:01:47.940,good example of I think regression
8N0IZZpF8ts,3351,01:01:47.940,01:01:49.190,good example of I think regression change and sometimes there can be
8N0IZZpF8ts,3352,01:01:49.190,01:01:49.200,change and sometimes there can be
8N0IZZpF8ts,3353,01:01:49.200,01:01:52.040,change and sometimes there can be bunches of pigment in it sometimes it's
8N0IZZpF8ts,3354,01:01:52.040,01:01:52.050,bunches of pigment in it sometimes it's
8N0IZZpF8ts,3355,01:01:52.050,01:01:53.660,bunches of pigment in it sometimes it's very fibrotic sometimes it's very
8N0IZZpF8ts,3356,01:01:53.660,01:01:53.670,very fibrotic sometimes it's very
8N0IZZpF8ts,3357,01:01:53.670,01:01:55.460,very fibrotic sometimes it's very inflamed it just kind of depends on the
8N0IZZpF8ts,3358,01:01:55.460,01:01:55.470,inflamed it just kind of depends on the
8N0IZZpF8ts,3359,01:01:55.470,01:01:57.230,inflamed it just kind of depends on the individual lesion of what stage it's at
8N0IZZpF8ts,3360,01:01:57.230,01:01:57.240,individual lesion of what stage it's at
8N0IZZpF8ts,3361,01:01:57.240,01:01:59.359,individual lesion of what stage it's at but look at low power to give you an
8N0IZZpF8ts,3362,01:01:59.359,01:01:59.369,but look at low power to give you an
8N0IZZpF8ts,3363,01:01:59.369,01:02:06.290,but look at low power to give you an example this is what the kind of normal
8N0IZZpF8ts,3364,01:02:06.290,01:02:06.300,example this is what the kind of normal
8N0IZZpF8ts,3365,01:02:06.300,01:02:08.300,example this is what the kind of normal thermos looks like in this person you
8N0IZZpF8ts,3366,01:02:08.300,01:02:08.310,thermos looks like in this person you
8N0IZZpF8ts,3367,01:02:08.310,01:02:10.440,thermos looks like in this person you get the epidermis up top
8N0IZZpF8ts,3368,01:02:10.440,01:02:10.450,get the epidermis up top
8N0IZZpF8ts,3369,01:02:10.450,01:02:12.870,get the epidermis up top the papillary dermis is normally filled
8N0IZZpF8ts,3370,01:02:12.870,01:02:12.880,the papillary dermis is normally filled
8N0IZZpF8ts,3371,01:02:12.880,01:02:16.069,the papillary dermis is normally filled with fine delicate collagen fibers and
8N0IZZpF8ts,3372,01:02:16.069,01:02:16.079,with fine delicate collagen fibers and
8N0IZZpF8ts,3373,01:02:16.079,01:02:18.630,with fine delicate collagen fibers and then the reticular dermis has big thick
8N0IZZpF8ts,3374,01:02:18.630,01:02:18.640,then the reticular dermis has big thick
8N0IZZpF8ts,3375,01:02:18.640,01:02:22.819,then the reticular dermis has big thick bundles of collagen type 1 okay so
8N0IZZpF8ts,3376,01:02:22.819,01:02:22.829,bundles of collagen type 1 okay so
8N0IZZpF8ts,3377,01:02:22.829,01:02:24.930,bundles of collagen type 1 okay so that's kind of the normal dermis and
8N0IZZpF8ts,3378,01:02:24.930,01:02:24.940,that's kind of the normal dermis and
8N0IZZpF8ts,3379,01:02:24.940,01:02:28.140,that's kind of the normal dermis and then look over here see that zone of the
8N0IZZpF8ts,3380,01:02:28.140,01:02:28.150,then look over here see that zone of the
8N0IZZpF8ts,3381,01:02:28.150,01:02:30.299,then look over here see that zone of the papillary dermis has been totally
8N0IZZpF8ts,3382,01:02:30.299,01:02:30.309,papillary dermis has been totally
8N0IZZpF8ts,3383,01:02:30.309,01:02:33.030,papillary dermis has been totally replaced by this disorganized fibrosis
8N0IZZpF8ts,3384,01:02:33.030,01:02:33.040,replaced by this disorganized fibrosis
8N0IZZpF8ts,3385,01:02:33.040,01:02:34.770,replaced by this disorganized fibrosis with thicker collagen bundles but not
8N0IZZpF8ts,3386,01:02:34.770,01:02:34.780,with thicker collagen bundles but not
8N0IZZpF8ts,3387,01:02:34.780,01:02:36.780,with thicker collagen bundles but not quite as thick as the reticular dermal
8N0IZZpF8ts,3388,01:02:36.780,01:02:36.790,quite as thick as the reticular dermal
8N0IZZpF8ts,3389,01:02:36.790,01:02:38.640,quite as thick as the reticular dermal collagen and they're very disorganized
8N0IZZpF8ts,3390,01:02:38.640,01:02:38.650,collagen and they're very disorganized
